LastName	FirstName	Status	YOE	Number	Category	DateCreated	WeeksPassed	CumulativeTime
Kruger	Cinnamon	negotiation	4.36851615197912	4	6	2020-03-27T12:45:22Z	80	93040000.0
Quimby	Marilyn	processing	7.0199341745512	2	3	2020-03-27T12:50:39Z	80	93080000.0
Santoyo	Jamespaul	negotiation	8.113494094101323	3	0	2020-03-27T12:55:56Z	80	93120000.0
Ridge	Vittoria	new	3.2970067730151986	1	1	2020-03-27T13:01:13Z	80	93160000.0
Eckhart	Hyatt	negotiation	4.163304600378288	3	5	2020-03-27T13:06:30Z	80	93200000.0
Drouin	Ananias	processing	8.23158370697879	3	4	2020-03-27T13:11:47Z	81	93240000.0
Rimmer	Tyre	new	5.459847421030567	3	4	2020-03-27T13:17:03Z	81	93280000.0
Mumford	Jolyn	new	3.56642810074195	1	4	2020-03-27T13:22:20Z	81	93320000.0
Sieg	Analise	new	8.404850276278019	4	2	2020-03-27T13:27:37Z	81	93360000.0
Karas	Tremika	negotiation	5.023071486573085	2	5	2020-03-27T13:32:54Z	81	93400000.0
Neale	Tashayla	new	5.9366503551830405	4	3	2020-03-27T13:38:11Z	81	93440000.0
Acuna	Deloris	negotiation	3.973694195498207	4	3	2020-03-27T13:43:28Z	81	93480000.0
Distefano	Yehudah	processing	4.241484099861043	1	5	2020-03-27T13:48:45Z	81	93520000.0
Oster	Rolonda	new	4.582148272475397	2	3	2020-03-27T13:54:02Z	81	93560000.0
Bales	Lady	negotiation	7.768197404215666	1	2	2020-03-27T13:59:19Z	81	93600000.0
Waldron	Sofia	new	5.186757922962519	1	5	2020-03-27T14:04:36Z	81	93640000.0
Schulze	Shiron	new	8.923793652645308	3	6	2020-03-27T14:09:52Z	81	93680000.0
Topete	Ingrid	new	8.720370293120563	1	2	2020-03-27T14:15:09Z	81	93720000.0
Widmer	Orlanda	processing	6.368318540593471	4	4	2020-03-27T14:20:26Z	81	93760000.0
Hassan	Merridith	new	5.415301903991159	4	0	2020-03-27T14:25:43Z	81	93800000.0
Dessert	Aneshia	processing	8.449947513932658	3	1	2020-03-27T14:31:00Z	81	93840000.0
Albanese	Meganne	new	7.5451076229558325	3	6	2020-03-27T14:36:17Z	81	93880000.0
Justus	Christiana	new	4.298058476347937	3	4	2020-03-27T14:41:34Z	81	93920000.0
Frawley	Tuesday	new	6.05898620981873	4	2	2020-03-27T14:46:51Z	81	93960000.0
Jackson	Bucky	negotiation	4.06812345585287	1	3	2020-03-27T14:52:08Z	81	94000000.0
Lor	Geary	processing	4.6087949579001615	2	3	2020-03-27T14:57:25Z	81	94040000.0
Delp	Mimi	processing	3.6108005388682622	2	3	2020-03-27T15:02:42Z	81	94080000.0
Newberg	Starlet	closed	5.013260017426478	2	2	2020-03-27T15:07:58Z	81	94120000.0
Godwin	Branson	new	3.935839277182702	4	4	2020-03-27T15:13:15Z	81	94160000.0
Cape	Zaneta	new	7.646278218802246	3	4	2020-03-27T15:18:32Z	81	94200000.0
Leaks	Jermane	closed	8.862491257518608	4	1	2020-03-27T15:23:49Z	81	94240000.0
Chick	Aidan	negotiation	6.789398990878814	2	2	2020-03-27T15:29:06Z	81	94280000.0
Waltz	Atiba	new	5.412863979960532	3	4	2020-03-27T15:34:23Z	81	94320000.0
Pohl	Bret	processing	7.89841738408533	1	3	2020-03-27T15:39:40Z	81	94360000.0
Hewitt	Sanuel	new	8.346619688778885	2	2	2020-03-27T15:44:57Z	82	94400000.0
Neace	Demichael	new	6.332077124537884	3	2	2020-03-27T15:50:14Z	82	94440000.0
Gerber	Benajamin	new	4.441444867636656	3	4	2020-03-27T15:55:31Z	82	94480000.0
Redwine	Dontae	negotiation	8.156288034902653	1	5	2020-03-27T16:00:48Z	82	94520000.0
Fite	Corion	negotiation	7.3511951030261855	3	2	2020-03-27T16:06:04Z	82	94560000.0
Fore	Esther	processing	6.226969738764597	2	1	2020-03-27T16:11:21Z	82	94600000.0
Garfield	Mayda	closed	5.661251339769884	1	3	2020-03-27T16:16:38Z	82	94640000.0
Dixson	Ruben	negotiation	6.240594266069412	4	2	2020-03-27T16:21:55Z	82	94680000.0
Paynter	Lynetta	new	4.484236249173159	4	5	2020-03-27T16:27:12Z	82	94720000.0
Seaton	Chyla	negotiation	3.294706292713575	2	5	2020-03-27T16:32:29Z	82	94760000.0
Kindred	Kalie	processing	7.816047654410134	3	4	2020-03-27T16:37:46Z	82	94800000.0
Fallis	Geramie	new	3.5271082886494773	3	2	2020-03-27T16:43:03Z	82	94840000.0
Griffith	Elijah	negotiation	7.80217449597855	2	4	2020-03-27T16:48:20Z	82	94880000.0
Mirabal	Seneca	new	6.662478730925985	4	3	2020-03-27T16:53:37Z	82	94920000.0
Hemingway	Jair	negotiation	7.201968701353892	1	2	2020-03-27T16:58:53Z	82	94960000.0
Ackerman	Brandon	closed	5.909385163209819	3	2	2020-03-27T17:04:10Z	82	95000000.0
Rahm	Dustine	processing	7.47533204158046	2	2	2020-03-27T17:09:27Z	82	95040000.0
Armitage	Laporcha	negotiation	3.6056185857972407	1	7	2020-03-27T17:14:44Z	82	95080000.0
Mcclintock	Tynica	processing	7.529858584054414	3	1	2020-03-27T17:20:01Z	82	95120000.0
Wynn	Calvina	closed	6.714595437884823	1	3	2020-03-27T17:25:18Z	82	95160000.0
Willard	Jodie	new	3.0742384309789617	1	4	2020-03-27T17:30:35Z	82	95200000.0
Arnette	Fuad	new	6.970366057656929	4	5	2020-03-27T17:35:52Z	82	95240000.0
Theberge	Virginia	processing	5.170550073492443	2	1	2020-03-27T17:41:09Z	82	95280000.0
Unruh	Dominika	new	3.1564812592763714	3	2	2020-03-27T17:46:26Z	82	95320000.0
Skinner	Carlotta	new	8.247852871563087	4	2	2020-03-27T17:51:43Z	82	95360000.0
Jessen	Jermond	closed	7.875401887765639	3	2	2020-03-27T17:56:59Z	82	95400000.0
Nottingham	Fawn	negotiation	7.660943148239559	3	5	2020-03-27T18:02:16Z	82	95440000.0
Kaul	Kinyatta	new	4.863876634254236	3	3	2020-03-27T18:07:33Z	82	95480000.0
Gowans	Jennipher	new	5.423860663083203	3	1	2020-03-27T18:12:50Z	82	95520000.0
Stanford	Armanda	processing	7.948966250133835	2	2	2020-03-27T18:18:07Z	83	95560000.0
Bannon	Jasine	new	5.988234431425691	4	4	2020-03-27T18:23:24Z	83	95600000.0
Simon	Cecilio	processing	8.811558295151169	3	5	2020-03-27T18:28:41Z	83	95640000.0
Pelkey	Rohini	processing	5.348360540009937	4	5	2020-03-27T18:33:58Z	83	95680000.0
Mcdowell	Jerell	new	7.821040345268169	3	2	2020-03-27T18:39:15Z	83	95720000.0
Roundy	Silvester	processing	7.662832402375063	4	3	2020-03-27T18:44:32Z	83	95760000.0
Slavin	Purcell	new	7.006394738661596	4	3	2020-03-27T18:49:48Z	83	95800000.0
Dearing	Niles	new	8.37289371716001	1	4	2020-03-27T18:55:05Z	83	95840000.0
Stapp	Rayshan	negotiation	4.564499413142454	3	0	2020-03-27T19:00:22Z	83	95880000.0
Heckel	Tiffanee	processing	4.98056498290004	2	4	2020-03-27T19:05:39Z	83	95920000.0
Gunnels	Brenten	negotiation	5.651269665170533	3	1	2020-03-27T19:10:56Z	83	95960000.0
Abbott	Letecia	new	5.284971466252328	3	3	2020-03-27T19:16:13Z	83	96000000.0
Tillotson	Blanca	negotiation	6.786920981969802	4	4	2020-03-27T19:21:30Z	83	96040000.0
Rawlinson	Sherice	new	8.728080327858638	4	0	2020-03-27T19:26:47Z	83	96080000.0
Burris	Avel	new	7.527806438171289	3	4	2020-03-27T19:32:04Z	83	96120000.0
Bouchard	Hussain	negotiation	7.208151589991261	3	2	2020-03-27T19:37:21Z	83	96160000.0
Hagen	Malarie	negotiation	7.778894266142808	2	2	2020-03-27T19:42:38Z	83	96200000.0
Armes	Alisha	processing	6.431511023973512	3	3	2020-03-27T19:47:54Z	83	96240000.0
Weatherall	Rachael	closed	3.910483002746729	4	5	2020-03-27T19:53:11Z	83	96280000.0
Swofford	Kaira	new	5.304127764349994	1	1	2020-03-27T19:58:28Z	83	96320000.0
Almeida	Myranda	negotiation	6.8613310956651965	2	3	2020-03-27T20:03:45Z	83	96360000.0
Hentz	Darrly	closed	8.993000428073088	1	3	2020-03-27T20:09:02Z	83	96400000.0
Landreth	Paschal	new	8.946326709222792	3	1	2020-03-27T20:14:19Z	83	96440000.0
Eddings	Tabatha	processing	3.3061272390505723	3	1	2020-03-27T20:19:36Z	83	96480000.0
Collin	Cyndi	negotiation	6.313482815161527	1	3	2020-03-27T20:24:53Z	83	96520000.0
Hambrick	Tysen	new	8.26591867319286	2	2	2020-03-27T20:30:10Z	83	96560000.0
Buendia	Rodderick	processing	6.011861178701695	1	5	2020-03-27T20:35:27Z	83	96600000.0
Lipsey	Sulma	closed	6.366344962825693	4	2	2020-03-27T20:40:44Z	83	96640000.0
Lukas	Jorell	closed	7.054742186809706	4	2	2020-03-27T20:46:00Z	83	96680000.0
Prewitt	Hollan	new	5.816554096234768	3	2	2020-03-27T20:51:17Z	84	96720000.0
Lefevre	Geramie	negotiation	6.381644080562463	2	5	2020-03-27T20:56:34Z	84	96760000.0
Kinser	Talishia	negotiation	6.236869068141187	3	4	2020-03-27T21:01:51Z	84	96800000.0
Laws	Sundee	new	7.152394442706681	2	5	2020-03-27T21:07:08Z	84	96840000.0
Barnes	Heena	new	6.857921976389286	3	2	2020-03-27T21:12:25Z	84	96880000.0
Monier	Der	new	4.168195535309605	1	2	2020-03-27T21:17:42Z	84	96920000.0
Mccrimmon	Johanne	new	3.7271223522301256	4	4	2020-03-27T21:22:59Z	84	96960000.0
Waldron	Billiejean	processing	7.403320588003515	2	2	2020-03-27T21:28:16Z	84	97000000.0
Tauber	Merida	negotiation	4.25602343865696	3	2	2020-03-27T21:33:33Z	84	97040000.0
Middlebrooks	Denisha	processing	5.462913562509073	2	1	2020-03-27T21:38:49Z	84	97080000.0
Gammons	Nakiesha	closed	6.14875112027448	3	2	2020-03-27T21:44:06Z	84	97120000.0
Leatherwood	Almadelia	new	3.584904678491244	3	4	2020-03-27T21:49:23Z	84	97160000.0
Dingle	Amanda	new	3.806950816163668	2	2	2020-03-27T21:54:40Z	84	97200000.0
Bench	Crystelle	new	8.229385672579681	2	4	2020-03-27T21:59:57Z	84	97240000.0
Rothman	Esmerelda	new	8.293399533209387	1	4	2020-03-27T22:05:14Z	84	97280000.0
Scarberry	Dollie	negotiation	5.943593323336259	3	2	2020-03-27T22:10:31Z	84	97320000.0
Maher	Charlisa	closed	7.17158541944646	4	2	2020-03-27T22:15:48Z	84	97360000.0
Cousin	Qunisha	new	7.876562190608009	1	3	2020-03-27T22:21:05Z	84	97400000.0
Faircloth	Danna	negotiation	6.147698383132676	3	2	2020-03-27T22:26:22Z	84	97440000.0
Salerno	Aaliyah	closed	4.141119238342693	4	3	2020-03-27T22:31:39Z	84	97480000.0
Gaddy	Virak	processing	5.08803420638572	2	1	2020-03-27T22:36:55Z	84	97520000.0
Anaya	Margan	negotiation	3.9162082325655074	2	7	2020-03-27T22:42:12Z	84	97560000.0
Coy	Jennipher	negotiation	6.648494322150515	2	2	2020-03-27T22:47:29Z	84	97600000.0
Edmond	Fawna	negotiation	6.491272112486	3	2	2020-03-27T22:52:46Z	84	97640000.0
Joly	Jamilynn	new	5.882439623285203	3	5	2020-03-27T22:58:03Z	84	97680000.0
Milliner	Rockwell	new	5.831973900620213	3	5	2020-03-27T23:03:20Z	84	97720000.0
Crowley	Jacory	new	3.314466351976174	3	4	2020-03-27T23:08:37Z	84	97760000.0
Gossett	Squire	closed	8.6013056219938	3	2	2020-03-27T23:13:54Z	84	97800000.0
Pascale	Pritesh	new	3.144735134871277	2	0	2020-03-27T23:19:11Z	84	97840000.0
Frierson	Sacheen	new	4.0012575670448065	2	0	2020-03-27T23:24:28Z	85	97880000.0
Hartzell	Randolf	processing	5.332121016051467	4	4	2020-03-27T23:29:44Z	85	97920000.0
Feltner	Torrian	new	4.498287880423222	2	3	2020-03-27T23:35:01Z	85	97960000.0
Alday	Decarlos	new	6.185829200698807	2	4	2020-03-27T23:40:18Z	85	98000000.0
Main	Galen	negotiation	8.621475385809912	1	2	2020-03-27T23:45:35Z	85	98040000.0
Mashburn	Charis	new	6.4884238945957975	4	2	2020-03-27T23:50:52Z	85	98080000.0
Dempster	Hilary	negotiation	3.327788029721172	4	2	2020-03-27T23:56:09Z	85	98120000.0
Conatser	Leeland	new	4.856802882167372	3	4	2020-03-28T00:01:26Z	85	98160000.0
Dearing	Richelle	closed	7.082007725916264	2	5	2020-03-28T00:06:43Z	85	98200000.0
Jacob	Dorrian	closed	8.02676393873456	4	3	2020-03-28T00:12:00Z	85	98240000.0
Staff	Nastasha	new	8.536870086508898	3	3	2020-03-28T00:17:17Z	85	98280000.0
Hufford	Denetria	new	3.4918343492550576	4	4	2020-03-28T00:22:34Z	85	98320000.0
Ridenour	Jacob	closed	4.859990399073949	2	2	2020-03-28T00:27:50Z	85	98360000.0
Mccully	Merrissa	new	7.29824946804816	2	3	2020-03-28T00:33:07Z	85	98400000.0
Nickens	Kamini	processing	6.523915462982174	4	3	2020-03-28T00:38:24Z	85	98440000.0
Chism	Ontario	negotiation	4.110172857483225	4	4	2020-03-28T00:43:41Z	85	98480000.0
Quesada	Shakelia	closed	8.556374445924398	2	2	2020-03-28T00:48:58Z	85	98520000.0
Ruppe	Donathan	new	4.302992720077084	2	1	2020-03-28T00:54:15Z	85	98560000.0
Menke	Juanalberto	processing	6.9091765414706625	2	3	2020-03-28T00:59:32Z	85	98600000.0
Quach	Kelita	negotiation	6.815077601416254	3	0	2020-03-28T01:04:49Z	85	98640000.0
Southworth	Shaindel	new	5.379459413071173	4	3	2020-03-28T01:10:06Z	85	98680000.0
Mcgarry	Neghan	new	6.144811126320728	2	3	2020-03-28T01:15:23Z	85	98720000.0
Desoto	Annica	new	3.629894640634412	3	1	2020-03-28T01:20:40Z	85	98760000.0
Schlueter	Cherrise	new	3.2084258789846647	2	1	2020-03-28T01:25:56Z	85	98800000.0
Lima	Nella	negotiation	6.967816486644204	4	3	2020-03-28T01:31:13Z	85	98840000.0
Goggins	Makeba	new	6.502556806802231	3	0	2020-03-28T01:36:30Z	85	98880000.0
Dana	Ndrew	closed	5.946619679746107	2	4	2020-03-28T01:41:47Z	85	98920000.0
Garland	Shakenna	processing	7.329085175024082	3	2	2020-03-28T01:47:04Z	85	98960000.0
Alvis	Giulia	new	4.159537059471815	2	3	2020-03-28T01:52:21Z	85	99000000.0
Kimsey	Kalene	closed	7.836980994445011	4	4	2020-03-28T01:57:38Z	86	99040000.0
Rosales	Paige	processing	7.933569277130995	1	3	2020-03-28T02:02:55Z	86	99080000.0
Segovia	Jaylyn	new	4.842124696075752	3	4	2020-03-28T02:08:12Z	86	99120000.0
Rochester	Blaze	new	6.91250598503974	1	3	2020-03-28T02:13:29Z	86	99160000.0
Ansell	Jeremie	processing	8.49989929103548	2	2	2020-03-28T02:18:45Z	86	99200000.0
Knutson	Keera	negotiation	3.8862728896321364	1	5	2020-03-28T02:24:02Z	86	99240000.0
Coppola	Joathan	new	8.362543707036156	4	6	2020-03-28T02:29:19Z	86	99280000.0
Adorno	Maryetta	negotiation	4.875821210836033	2	2	2020-03-28T02:34:36Z	86	99320000.0
Killion	Chris	new	7.908411624777735	4	3	2020-03-28T02:39:53Z	86	99360000.0
Valentino	Rosenda	processing	5.883932596569308	2	1	2020-03-28T02:45:10Z	86	99400000.0
Nott	Nazir	negotiation	6.6629504658604395	2	6	2020-03-28T02:50:27Z	86	99440000.0
Knutson	Lam	negotiation	6.8565129702338	1	3	2020-03-28T02:55:44Z	86	99480000.0
Chadwick	Kwan	new	5.731140287284794	4	4	2020-03-28T03:01:01Z	86	99520000.0
Cordell	Rula	new	6.518688829238313	1	4	2020-03-28T03:06:18Z	86	99560000.0
Hallock	Veronique	new	3.045794552104854	2	6	2020-03-28T03:11:35Z	86	99600000.0
Corbin	Aricka	new	8.939814544428884	4	1	2020-03-28T03:16:51Z	86	99640000.0
Baptista	Kjell	new	8.769235910564461	1	1	2020-03-28T03:22:08Z	86	99680000.0
Brister	Tamisha	new	8.580202790290903	2	2	2020-03-28T03:27:25Z	86	99720000.0
Lack	Sumera	processing	5.565618426253806	1	3	2020-03-28T03:32:42Z	86	99760000.0
Ridgeway	Mayur	new	3.374230814833529	1	2	2020-03-28T03:37:59Z	86	99800000.0
Schnell	Mashell	negotiation	3.79195105301532	4	4	2020-03-28T03:43:16Z	86	99840000.0
Golden	Ezekial	new	3.6325578143129214	1	4	2020-03-28T03:48:33Z	86	99880000.0
Coy	Bevin	new	8.007309712590096	3	2	2020-03-28T03:53:50Z	86	99920000.0
Wadkins	Bradlee	new	6.990563292938889	1	1	2020-03-28T03:59:07Z	86	99960000.0
Kerns	Conor	new	7.7753273290970055	1	2	2020-03-28T04:04:24Z	86	100000000.0
Duque	Tashayla	new	7.1840946140727935	1	2	2020-03-28T04:09:40Z	86	100040000.0
Mazur	Bridger	new	6.095878308326716	4	5	2020-03-28T04:14:57Z	86	100080000.0
Lindstrom	Hedy	negotiation	3.6121197222532153	1	3	2020-03-28T04:20:14Z	86	100120000.0
Timmons	Jiovanni	new	5.461409333454313	1	2	2020-03-28T04:25:31Z	86	100160000.0
Gladden	Abi	new	6.688375917608102	1	3	2020-03-28T04:30:48Z	87	100200000.0
Woodworth	Saira	new	7.178539538928472	2	2	2020-03-28T04:36:05Z	87	100240000.0
Newby	Deshun	new	3.026128460846775	1	1	2020-03-28T04:41:22Z	87	100280000.0
Roberts	Turan	negotiation	3.3938674990740494	4	1	2020-03-28T04:46:39Z	87	100320000.0
Sankey	Jacobo	negotiation	7.309355508325796	4	1	2020-03-28T04:51:56Z	87	100360000.0
Luna	Tristina	negotiation	5.269688511506703	4	4	2020-03-28T04:57:13Z	87	100400000.0
Brogdon	Tabita	closed	4.018361175812996	4	1	2020-03-28T05:02:30Z	87	100440000.0
Bartell	Lamel	new	8.681880719091044	1	4	2020-03-28T05:07:46Z	87	100480000.0
Ledford	Zeferino	new	5.341126784512311	1	5	2020-03-28T05:13:03Z	87	100520000.0
Perrone	Salomon	negotiation	4.473429019214853	2	4	2020-03-28T05:18:20Z	87	100560000.0
Millen	Lucian	negotiation	6.109065158050735	2	3	2020-03-28T05:23:37Z	87	100600000.0
Van	Kennethia	negotiation	6.967871419271226	4	2	2020-03-28T05:28:54Z	87	100640000.0
Stlouis	Tashiana	new	3.6602130022167847	2	3	2020-03-28T05:34:11Z	87	100680000.0
Rodrigez	Tiffanie	new	5.267093187364542	4	3	2020-03-28T05:39:28Z	87	100720000.0
Gildea	Toccara	closed	5.618854370427382	4	3	2020-03-28T05:44:45Z	87	100760000.0
Larkins	Joshuia	processing	5.174634307196332	1	0	2020-03-28T05:50:02Z	87	100800000.0
Sills	Kriss	new	4.314051519573495	3	2	2020-03-28T05:55:19Z	87	100840000.0
Motz	Damian	closed	4.155128195218256	2	4	2020-03-28T06:00:36Z	87	100880000.0
Dearmond	Kamesha	new	6.716827182599404	4	4	2020-03-28T06:05:52Z	87	100920000.0
Hornbeck	Piera	processing	5.2307539787273685	4	4	2020-03-28T06:11:09Z	87	100960000.0
Converse	Stephanie	processing	5.872326627108843	1	4	2020-03-28T06:16:26Z	87	101000000.0
Manz	Reneisha	negotiation	8.532028434637091	1	3	2020-03-28T06:21:43Z	87	101040000.0
Huston	Claudy	negotiation	7.225208690201012	3	2	2020-03-28T06:27:00Z	87	101080000.0
Waites	Mare	negotiation	4.526329459522998	1	4	2020-03-28T06:32:17Z	87	101120000.0
Noto	Jenni	closed	4.627751545924205	2	2	2020-03-28T06:37:34Z	87	101160000.0
Kantor	Gracie	new	8.095833050453734	3	3	2020-03-28T06:42:51Z	87	101200000.0
Munroe	Thaddius	negotiation	3.4733737279370933	2	4	2020-03-28T06:48:08Z	87	101240000.0
Paull	Corrinne	new	6.271354192703395	3	7	2020-03-28T06:53:25Z	87	101280000.0
Napier	Sheilamarie	processing	8.182196926097248	1	0	2020-03-28T06:58:41Z	87	101320000.0
Costner	Milford	new	3.3658034355755087	3	1	2020-03-28T07:03:58Z	88	101360000.0
Abron	Quienton	negotiation	3.891118557161979	3	2	2020-03-28T07:09:15Z	88	101400000.0
Plante	Vannesa	processing	7.033733815273706	4	3	2020-03-28T07:14:32Z	88	101440000.0
Ellingson	Lyndsay	negotiation	7.683944887771757	1	3	2020-03-28T07:19:49Z	88	101480000.0
Ake	Andrae	new	8.9635433705987	3	5	2020-03-28T07:25:06Z	88	101520000.0
Master	Rickey	new	8.262671141245375	1	6	2020-03-28T07:30:23Z	88	101560000.0
Oxley	Johnie	closed	3.6264265964606888	1	4	2020-03-28T07:35:40Z	88	101600000.0
Turnipseed	Mica	new	3.5172238471542676	1	5	2020-03-28T07:40:57Z	88	101640000.0
Bianchi	Sharnay	new	6.96225973240195	2	4	2020-03-28T07:46:14Z	88	101680000.0
Lopresti	Bernard	new	4.927094264710025	3	1	2020-03-28T07:51:31Z	88	101720000.0
Ruckman	Noami	closed	4.059666955473424	3	4	2020-03-28T07:56:47Z	88	101760000.0
Swindle	Noris	new	3.491637581107044	4	3	2020-03-28T08:02:04Z	88	101800000.0
Rucker	Daysha	new	8.57536472953916	3	4	2020-03-28T08:07:21Z	88	101840000.0
Sullins	Gillis	negotiation	4.150566792953555	2	5	2020-03-28T08:12:38Z	88	101880000.0
Kromer	Mariya	negotiation	7.519579290056257	2	2	2020-03-28T08:17:55Z	88	101920000.0
Tincher	Rabecka	processing	4.494698651532601	3	2	2020-03-28T08:23:12Z	88	101960000.0
Scull	Katonya	negotiation	4.986153967704092	4	4	2020-03-28T08:28:29Z	88	102000000.0
Lundgren	Esmeralda	new	3.0367213839560376	1	1	2020-03-28T08:33:46Z	88	102040000.0
Houchens	Tiana	negotiation	6.780912321502054	1	4	2020-03-28T08:39:03Z	88	102080000.0
Finnegan	Cressie	new	4.802264542084472	2	4	2020-03-28T08:44:20Z	88	102120000.0
Lea	Amberlynn	closed	5.833938000135234	4	3	2020-03-28T08:49:36Z	88	102160000.0
Eckman	Shontaya	negotiation	6.977300436408297	3	4	2020-03-28T08:54:53Z	88	102200000.0
Mcelroy	Minda	processing	6.957622529249551	4	0	2020-03-28T09:00:10Z	88	102240000.0
Perales	Kollin	closed	4.433773108278449	1	3	2020-03-28T09:05:27Z	88	102280000.0
Elder	Desmond	new	8.29112671357646	3	6	2020-03-28T09:10:44Z	88	102320000.0
Colton	Brandi	new	4.770831147428179	4	3	2020-03-28T09:16:01Z	88	102360000.0
Callis	Esther	closed	3.2828991931980687	1	3	2020-03-28T09:21:18Z	88	102400000.0
Shulman	Damien	processing	8.863554640778181	1	2	2020-03-28T09:26:35Z	88	102440000.0
Leftwich	Christhoper	new	3.3914536622193765	1	2	2020-03-28T09:31:52Z	88	102480000.0
Core	Vasilios	new	4.632510830726616	4	2	2020-03-28T09:37:09Z	88	102520000.0
Prine	Delena	closed	3.2815394372628752	3	4	2020-03-28T09:42:26Z	89	102560000.0
Gleaton	Vonda	closed	6.397577635422374	3	3	2020-03-28T09:47:42Z	89	102600000.0
Rhode	Darnetta	negotiation	3.27404953654887	2	2	2020-03-28T09:52:59Z	89	102640000.0
Debord	Greg	negotiation	8.626990824994156	4	2	2020-03-28T09:58:16Z	89	102680000.0
Town	Enza	negotiation	7.011533725017929	1	2	2020-03-28T10:03:33Z	89	102720000.0
Kern	Jammi	negotiation	3.526258014134569	2	3	2020-03-28T10:08:50Z	89	102760000.0
Mcadams	Laraine	processing	4.104098366378515	2	3	2020-03-28T10:14:07Z	89	102800000.0
Berning	Tambi	new	8.33927068803242	4	4	2020-03-28T10:19:24Z	89	102840000.0
Salo	Maxfield	negotiation	4.235655167112524	3	1	2020-03-28T10:24:41Z	89	102880000.0
Dubois	Hortensia	negotiation	6.278913875804926	1	5	2020-03-28T10:29:58Z	89	102920000.0
Calvert	Anahi	processing	3.276203622657205	4	1	2020-03-28T10:35:15Z	89	102960000.0
Nolen	Denecia	negotiation	7.790855226802373	1	5	2020-03-28T10:40:32Z	89	103000000.0
Blasingame	Jervon	new	4.457359715894401	4	1	2020-03-28T10:45:48Z	89	103040000.0
Buford	Kaseem	new	4.724168594867031	3	4	2020-03-28T10:51:05Z	89	103080000.0
Pedersen	Elbony	new	8.23576913745832	1	2	2020-03-28T10:56:22Z	89	103120000.0
Skipper	Ibeth	negotiation	8.830828173809756	2	3	2020-03-28T11:01:39Z	89	103160000.0
Kessinger	Jess	new	4.622390979284776	4	6	2020-03-28T11:06:56Z	89	103200000.0
Munroe	Sophat	new	8.979746621752005	1	5	2020-03-28T11:12:13Z	89	103240000.0
Antone	Jelani	new	7.736897709392168	3	1	2020-03-28T11:17:30Z	89	103280000.0
Mellen	Pierre	negotiation	4.662820020777209	2	2	2020-03-28T11:22:47Z	89	103320000.0
Karcher	Loren	closed	4.575481837117878	2	2	2020-03-28T11:28:04Z	89	103360000.0
Carone	Vance	processing	7.460373296908471	1	4	2020-03-28T11:33:21Z	89	103400000.0
Thai	Maybelline	new	6.610858627442246	4	2	2020-03-28T11:38:37Z	89	103440000.0
Vasques	Sabastian	new	5.03886834680052	4	2	2020-03-28T11:43:54Z	89	103480000.0
Bartos	Sadi	processing	4.386730417096205	3	3	2020-03-28T11:49:11Z	89	103520000.0
Hessler	Ulisses	processing	5.508085421774314	2	3	2020-03-28T11:54:28Z	89	103560000.0
Shirk	Zacharia	processing	3.8773590269109794	3	2	2020-03-28T11:59:45Z	89	103600000.0
Castanon	Shawn	negotiation	3.3989744068927914	2	6	2020-03-28T12:05:02Z	89	103640000.0
Shofner	Tashenna	new	3.2328697770776404	2	2	2020-03-28T12:10:19Z	89	103680000.0
Bartels	Ronit	processing	5.023035933597569	2	4	2020-03-28T12:15:36Z	90	103720000.0
Twomey	Halim	new	3.77135588105018	3	2	2020-03-28T12:20:53Z	90	103760000.0
Noyes	Truc	new	5.68582499816695	4	2	2020-03-28T12:26:10Z	90	103800000.0
Steinke	Perri	new	7.884003878974534	1	3	2020-03-28T12:31:27Z	90	103840000.0
Cuthbertson	Othello	new	5.704456284932604	1	4	2020-03-28T12:36:43Z	90	103880000.0
Hartwig	Gaylon	processing	6.444475070993496	1	5	2020-03-28T12:42:00Z	90	103920000.0
Roache	Latrise	negotiation	4.356928634637559	2	5	2020-03-28T12:47:17Z	90	103960000.0
Donoghue	Jiles	new	5.076474072757593	2	2	2020-03-28T12:52:34Z	90	104000000.0
Hartley	Gerrard	negotiation	8.139246883177636	1	6	2020-03-28T12:57:51Z	90	104040000.0
Frith	Alechia	negotiation	3.584538152098546	4	5	2020-03-28T13:03:08Z	90	104080000.0
Shepard	Ej	new	3.226762607326784	2	2	2020-03-28T13:08:25Z	90	104120000.0
Saephan	Vahe	new	4.748849813953278	3	3	2020-03-28T13:13:42Z	90	104160000.0
Sabo	Remington	new	8.439592999304384	2	3	2020-03-28T13:18:59Z	90	104200000.0
Mcnaughton	Jessy	processing	4.103010686852777	4	1	2020-03-28T13:24:16Z	90	104240000.0
Wildman	Rahel	processing	5.318232782055032	2	2	2020-03-28T13:29:32Z	90	104280000.0
Weiner	Shalena	negotiation	8.023534124679482	2	5	2020-03-28T13:34:49Z	90	104320000.0
Mingo	Prestina	closed	8.249790442002437	2	2	2020-03-28T13:40:06Z	90	104360000.0
Braxton	Leane	closed	5.283400073486354	2	2	2020-03-28T13:45:23Z	90	104400000.0
Bender	Yehoshua	processing	3.897204513277954	1	4	2020-03-28T13:50:40Z	90	104440000.0
Hammers	Ranisha	negotiation	8.455403567950352	4	4	2020-03-28T13:55:57Z	90	104480000.0
Migliore	Lennox	new	5.249941280002145	1	2	2020-03-28T14:01:14Z	90	104520000.0
